Year,Baseline_Temperature_C,Counterfactual_Temperature_C,Temperature_Difference_C,Baseline_CO2_ppm,Counterfactual_CO2_ppm,CO2_Difference_ppm,Baseline_Emissions_MtCO2,Counterfactual_Emissions_MtCO2,Emissions_Difference_MtCO2
1890.5,3.610819846800406,3.610819846800406,0.0,300.78387994895746,300.78387994895746,0.0,3.755563908287637,3.755563908287637,0.0
1891.5,3.6260927903524713,3.6260927903524713,0.0,301.1656600710912,301.1656600710912,0.0,3.817903822667819,3.817903822667819,0.0
1892.5,3.6433928383121468,3.6433928383121468,0.0,301.5582737422152,301.5582737422152,0.0,3.802169065345335,3.802169065345335,0.0
1893.5,3.6614071828211676,3.6614071828211676,0.0,301.9456983467807,301.9456983467807,0.0,3.908886481121571,3.908886481121571,0.0
1894.5,3.677642633708618,3.677642633708618,0.0,302.3504048594846,302.3504048594846,0.0,4.003983382857884,4.003983382857884,0.0
1895.5,3.6932045357385985,3.6932045357385985,0.0,302.76465950986034,302.76465950986034,0.0,4.056965680878467,4.056965680878467,0.0
1896.5,3.7091841849658858,3.7091841849658858,0.0,303.1816562087476,303.1816562087476,0.0,4.132980324962407,4.132980324962407,0.0
1897.5,3.724179566336704,3.724179566336704,0.0,303.6045830918508,303.6045830918508,0.0,4.22027236636609,4.22027236636609,0.0
1898.5,3.7380889096921375,3.7380889096921375,0.0,304.0346715291086,304.0346715291086,0.0,4.3675558790737,4.3675558790737,0.0
1899.5,3.748855858106606,3.748855858106606,0.0,304.4778734001292,304.4778734001292,0.0,4.465964117982414,4.465964117982414,0.0
1900.5,3.7584243744279866,3.7584243744279866,0.0,304.9279861771239,304.9279861771239,0.0,4.768881210619078,4.768881210619078,0.0
1901.5,3.769330176431752,3.769330176431752,0.0,305.43822446613837,305.43822446613837,0.0,4.835690373855374,4.835690373855374,0.0
1902.5,3.7814636273650084,3.7814636273650084,0.0,305.9474194566079,305.9474194566079,0.0,5.1156614493466055,5.1156614493466055,0.0
1903.5,3.7926502537379414,3.7926502537379414,0.0,306.49487614534735,306.49487614534735,0.0,5.244746845933503,5.244746845933503,0.0
1904.5,3.8031747747082707,3.8031747747082707,0.0,307.058688354436,307.058688354436,0.0,5.479764122582997,5.479764122582997,0.0
1905.5,3.8128895215422784,3.8128895215422784,0.0,307.6519921469986,307.6519921469986,0.0,5.7100217600779795,5.7100217600779795,0.0
1906.5,3.8226515519404884,3.8226515519404884,0.0,308.2747218662486,308.2747218662486,0.0,6.046017596445159,6.046017596445159,0.0
1907.5,3.8292361887951603,3.8292361887951603,0.0,308.92914729239203,308.92914729239203,0.0,5.99360887265715,5.99360887265715,0.0
1908.5,3.8392114048980464,3.8392114048980464,0.0,309.5667610508176,309.5667610508176,0.0,6.115290591935903,6.115290591935903,0.0
1909.5,3.8512800465342587,3.8512800465342587,0.0,310.2118443592409,310.2118443592409,0.0,6.27103467072368,6.27103467072368,0.0
1910.5,3.861731405503991,3.861731405503991,0.0,310.86909535304045,310.86909535304045,0.0,6.113829365647246,6.113829365647246,0.0
1911.5,3.8741556144616474,3.8741556144616474,0.0,311.4715716326424,311.4715716326424,0.0,6.122579081930935,6.122579081930935,0.0
1912.5,3.8875448900742122,3.8875448900742122,0.0,312.0553333216442,312.0553333216442,0.0,6.265772410241477,6.265772410241477,0.0
1913.5,3.8989344775166574,3.8989344775166574,0.0,312.6411509093425,312.6411509093425,0.0,5.938952988652286,5.938952988652286,0.0
1914.5,3.2643039194152976,3.2643039194152976,0.0,313.17955167413254,313.17955167413254,0.0,5.864556461843017,5.864556461843017,0.0
1915.5,2.5021042409519194,2.5021042409519194,0.0,313.56940480628333,313.56940480628333,0.0,6.101453380465071,6.101453380465071,0.0
1916.5,1.9697106780732334,1.9697106780732334,0.0,313.826222512638,313.826222512638,0.0,6.2272396888862955,6.2272396888862955,0.0
1917.5,1.6151185845211902,1.6151185845211902,0.0,314.0107826823111,314.0107826823111,0.0,6.205488449848611,6.205488449848611,0.0
1918.5,1.3771229721529665,1.3771229721529665,0.0,314.16283239903623,314.16283239903623,0.0,5.833870141311994,5.833870141311994,0.0
1919.5,1.2218844868493204,1.2218844868493204,0.0,314.27174447641687,314.27174447641687,0.0,6.290309927049032,6.290309927049032,0.0
1920.5,1.108979265714724,1.108979265714724,0.0,314.4504076547249,314.4504076547249,0.0,6.065154041057446,6.065154041057446,0.0
1921.5,1.0318739482962187,1.0318739482962187,0.0,314.62973288384114,314.62973288384114,0.0,6.219539617674634,6.219539617674634,0.0
1922.5,0.9739941617478614,0.9739941617478614,0.0,314.83592030051335,314.83592030051335,0.0,6.67311577947867,6.67311577947867,0.0
1923.5,0.9142177932055675,0.9142177932055675,0.0,315.1077050644395,315.1077050644395,0.0,6.735335735168173,6.735335735168173,0.0
1924.5,0.861746403379992,0.861746403379992,0.0,315.38787427727056,315.38787427727056,0.0,6.795885288424897,6.795885288424897,0.0
1925.5,0.819088103984785,0.819088103984785,0.0,315.6785807251792,315.6785807251792,0.0,6.76633348002835,6.76633348002835,0.0
1926.5,0.7834607082443534,0.7834607082443534,0.0,315.97276865620756,315.97276865620756,0.0,7.280512886863951,7.280512886863951,0.0
1927.5,0.74892561241549,0.74892561241549,0.0,316.348584968144,316.348584968144,0.0,7.308504362646745,7.308504362646745,0.0
1928.5,0.7181419517598915,0.7181419517598915,0.0,316.72335309558196,316.72335309558196,0.0,7.70445386523897,7.70445386523897,0.0
1929.5,0.6878127183498771,0.6878127183498771,0.0,317.1539900356587,317.1539900356587,0.0,7.679533787962669,7.679533787962669,0.0
1930.5,0.6645787297808933,0.6645787297808933,0.0,317.6064290986079,317.6064290986079,0.0,7.33549598324422,7.33549598324422,0.0
1931.5,0.6580768528255388,0.6580768528255388,0.0,318.0194057968843,318.0194057968843,0.0,6.65192078097279,6.65192078097279,0.0
1932.5,0.6628763708146631,0.6628763708146631,0.0,318.3238651580744,318.3238651580744,0.0,6.7984784646133996,6.7984784646133996,0.0
1933.5,0.664383153822102,0.664383153822102,0.0,318.67163573518116,318.67163573518116,0.0,7.038366964030929,7.038366964030929,0.0
1934.5,0.6546464505303111,0.6546464505303111,0.0,319.0540362978119,319.0540362978119,0.0,7.216325137317694,7.216325137317694,0.0
1935.5,0.6381617085752703,0.6381617085752703,0.0,319.4581655663643,319.4581655663643,0.0,7.612653058590989,7.612653058590989,0.0
1936.5,0.6173468919933592,0.6173468919933592,0.0,319.90852695286793,319.90852695286793,0.0,7.825863317155545,7.825863317155545,0.0
1937.5,0.5949327010157419,0.5949327010157419,0.0,320.3647481121666,320.3647481121666,0.0,7.58079950098595,7.58079950098595,0.0
1938.5,0.5835613648170189,0.5835613648170189,0.0,320.7876636397608,320.7876636397608,0.0,7.836395431079665,7.836395431079665,0.0
1939.5,0.5728426799917525,0.5728426799917525,0.0,321.2425444647054,321.2425444647054,0.0,8.156903938474038,8.156903938474038,0.0
1940.5,0.5569824484664204,0.5569824484664204,0.0,321.725978909481,321.725978909481,0.0,8.18422489919317,8.18422489919317,0.0
1941.5,0.5405523456987507,0.5405523456987507,0.0,322.19786955959137,322.19786955959137,0.0,8.268324115662388,8.268324115662388,0.0
1942.5,0.5250571085006701,0.5250571085006701,0.0,322.6845550958366,322.6845550958366,0.0,8.410163203247178,8.410163203247178,0.0
1943.5,0.5125984757333972,0.5125984757333972,0.0,323.1799649337125,323.1799649337125,0.0,8.377774641940679,8.377774641940679,0.0
1944.5,0.5053300532779795,0.5053300532779795,0.0,323.6696615001079,323.6696615001079,0.0,7.621090604011107,7.621090604011107,0.0
1945.5,0.511314970466494,0.511314970466494,0.0,324.07281987153743,324.07281987153743,0.0,8.344523463193699,8.344523463193699,0.0
1946.5,0.5229035868101849,0.5229035868101849,0.0,324.6090167599931,324.6090167599931,0.0,9.027474124247378,9.027474124247378,0.0
1947.5,0.524070232501278,0.524070232501278,0.0,325.2268400037225,325.2268400037225,0.0,9.393938984533275,9.393938984533275,0.0
1948.5,0.5170115070753084,0.5170115070753084,0.0,325.8699631000968,325.8699631000968,0.0,9.334309155077829,9.334309155077829,0.0
